,id,filepath,label,category
1304,01 - 01 Les Jardins Japonais_0,train/nosing/01 - 01 Les Jardins Japonais_0.wav,0,train
1305,01 - 01 Les Jardins Japonais_1,train/sing/01 - 01 Les Jardins Japonais_1.wav,1,train
1306,01 - 01 Les Jardins Japonais_2,train/nosing/01 - 01 Les Jardins Japonais_2.wav,0,train
1307,01 - 01 Les Jardins Japonais_3,train/sing/01 - 01 Les Jardins Japonais_3.wav,1,train
1308,01 - 01 Les Jardins Japonais_4,train/nosing/01 - 01 Les Jardins Japonais_4.wav,0,train
1309,01 - 01 Les Jardins Japonais_5,train/sing/01 - 01 Les Jardins Japonais_5.wav,1,train
1310,01 - 01 Les Jardins Japonais_6,train/nosing/01 - 01 Les Jardins Japonais_6.wav,0,train
1311,01 - 01 Les Jardins Japonais_7,train/sing/01 - 01 Les Jardins Japonais_7.wav,1,train
1312,01 - 01 Les Jardins Japonais_8,train/nosing/01 - 01 Les Jardins Japonais_8.wav,0,train
1313,01 - 01 Les Jardins Japonais_9,train/sing/01 - 01 Les Jardins Japonais_9.wav,1,train
1314,01 - 01 Les Jardins Japonais_10,train/nosing/01 - 01 Les Jardins Japonais_10.wav,0,train
1315,01 - 01 Les Jardins Japonais_11,train/sing/01 - 01 Les Jardins Japonais_11.wav,1,train
1316,01 - 01 Les Jardins Japonais_12,train/nosing/01 - 01 Les Jardins Japonais_12.wav,0,train
1317,01 - 01 Les Jardins Japonais_13,train/sing/01 - 01 Les Jardins Japonais_13.wav,1,train
1318,01 - 01 Les Jardins Japonais_14,train/nosing/01 - 01 Les Jardins Japonais_14.wav,0,train
1319,01 - 01 Les Jardins Japonais_15,train/sing/01 - 01 Les Jardins Japonais_15.wav,1,train
1320,01 - 01 Les Jardins Japonais_16,train/nosing/01 - 01 Les Jardins Japonais_16.wav,0,train
1321,01 - 01 Les Jardins Japonais_17,train/sing/01 - 01 Les Jardins Japonais_17.wav,1,train
1322,01 - 01 Les Jardins Japonais_18,train/nosing/01 - 01 Les Jardins Japonais_18.wav,0,train
1323,01 - 01 Les Jardins Japonais_19,train/sing/01 - 01 Les Jardins Japonais_19.wav,1,train
1324,01 - 01 Les Jardins Japonais_20,train/nosing/01 - 01 Les Jardins Japonais_20.wav,0,train
1325,01 - 01 Les Jardins Japonais_21,train/sing/01 - 01 Les Jardins Japonais_21.wav,1,train
1326,01 - 01 Les Jardins Japonais_22,train/nosing/01 - 01 Les Jardins Japonais_22.wav,0,train
1327,01 - 01 Les Jardins Japonais_23,train/sing/01 - 01 Les Jardins Japonais_23.wav,1,train
1328,01 - 01 Les Jardins Japonais_24,train/nosing/01 - 01 Les Jardins Japonais_24.wav,0,train
1329,01 - 01 Les Jardins Japonais_25,train/sing/01 - 01 Les Jardins Japonais_25.wav,1,train
1330,01 - 01 Les Jardins Japonais_26,train/nosing/01 - 01 Les Jardins Japonais_26.wav,0,train
1331,01 - 01 Les Jardins Japonais_27,train/sing/01 - 01 Les Jardins Japonais_27.wav,1,train
1332,01 - 01 Les Jardins Japonais_28,train/nosing/01 - 01 Les Jardins Japonais_28.wav,0,train
1333,01 - 01 Les Jardins Japonais_29,train/sing/01 - 01 Les Jardins Japonais_29.wav,1,train
1334,01 - 01 Les Jardins Japonais_30,train/nosing/01 - 01 Les Jardins Japonais_30.wav,0,train
1335,01 - 01 Les Jardins Japonais_31,train/sing/01 - 01 Les Jardins Japonais_31.wav,1,train
1336,01 - 01 Les Jardins Japonais_32,train/nosing/01 - 01 Les Jardins Japonais_32.wav,0,train
1337,01 - 01 Les Jardins Japonais_33,train/sing/01 - 01 Les Jardins Japonais_33.wav,1,train
1338,01 - 01 Les Jardins Japonais_34,train/nosing/01 - 01 Les Jardins Japonais_34.wav,0,train
1339,01 - 01 Les Jardins Japonais_35,train/sing/01 - 01 Les Jardins Japonais_35.wav,1,train
1340,01 - 01 Les Jardins Japonais_36,train/nosing/01 - 01 Les Jardins Japonais_36.wav,0,train
1341,01 - 01 Les Jardins Japonais_37,train/sing/01 - 01 Les Jardins Japonais_37.wav,1,train
1342,01 - 01 Les Jardins Japonais_38,train/nosing/01 - 01 Les Jardins Japonais_38.wav,0,train
1343,01 - 01 Les Jardins Japonais_39,train/sing/01 - 01 Les Jardins Japonais_39.wav,1,train
1344,01 - 01 Les Jardins Japonais_40,train/nosing/01 - 01 Les Jardins Japonais_40.wav,0,train
1345,01 - 01 Les Jardins Japonais_41,train/sing/01 - 01 Les Jardins Japonais_41.wav,1,train
1346,01 - 01 Les Jardins Japonais_42,train/nosing/01 - 01 Les Jardins Japonais_42.wav,0,train
1347,01 - 01 Les Jardins Japonais_43,train/sing/01 - 01 Les Jardins Japonais_43.wav,1,train
1348,01 - 01 Les Jardins Japonais_44,train/nosing/01 - 01 Les Jardins Japonais_44.wav,0,train
1349,01 - 01 Les Jardins Japonais_45,train/sing/01 - 01 Les Jardins Japonais_45.wav,1,train
1350,01 - 01 Les Jardins Japonais_46,train/nosing/01 - 01 Les Jardins Japonais_46.wav,0,train
1351,01 - 01 Les Jardins Japonais_47,train/sing/01 - 01 Les Jardins Japonais_47.wav,1,train
1352,01 - 01 Les Jardins Japonais_48,train/nosing/01 - 01 Les Jardins Japonais_48.wav,0,train
1353,01 - 01 Les Jardins Japonais_49,train/sing/01 - 01 Les Jardins Japonais_49.wav,1,train
1354,01 - 01 Les Jardins Japonais_50,train/nosing/01 - 01 Les Jardins Japonais_50.wav,0,train
1355,01 - 01 Les Jardins Japonais_51,train/sing/01 - 01 Les Jardins Japonais_51.wav,1,train
1356,01 - 01 Les Jardins Japonais_52,train/nosing/01 - 01 Les Jardins Japonais_52.wav,0,train
1357,01 - 01 Les Jardins Japonais_53,train/sing/01 - 01 Les Jardins Japonais_53.wav,1,train
1358,01 - 01 Les Jardins Japonais_54,train/nosing/01 - 01 Les Jardins Japonais_54.wav,0,train
1359,01 - Antikultur_0,train/nosing/01 - Antikultur_0.wav,0,train
1360,01 - Antikultur_1,train/sing/01 - Antikultur_1.wav,1,train
1361,01 - Antikultur_2,train/nosing/01 - Antikultur_2.wav,0,train
1362,01 - Antikultur_3,train/sing/01 - Antikultur_3.wav,1,train
1363,01 - Antikultur_4,train/nosing/01 - Antikultur_4.wav,0,train
1364,01 - Antikultur_5,train/sing/01 - Antikultur_5.wav,1,train
1365,01 - Antikultur_6,train/nosing/01 - Antikultur_6.wav,0,train
1366,01 - Antikultur_7,train/sing/01 - Antikultur_7.wav,1,train
1367,01 - Antikultur_8,train/nosing/01 - Antikultur_8.wav,0,train
1368,01 - Antikultur_9,train/sing/01 - Antikultur_9.wav,1,train
1369,01 - Antikultur_10,train/nosing/01 - Antikultur_10.wav,0,train
1370,01 - Antikultur_11,train/sing/01 - Antikultur_11.wav,1,train
1371,01 - Antikultur_12,train/nosing/01 - Antikultur_12.wav,0,train
1372,01 - Antikultur_13,train/sing/01 - Antikultur_13.wav,1,train
1373,01 - Antikultur_14,train/nosing/01 - Antikultur_14.wav,0,train
1374,01 - Antikultur_15,train/sing/01 - Antikultur_15.wav,1,train
1375,01 - Antikultur_16,train/nosing/01 - Antikultur_16.wav,0,train
1376,01 - Antikultur_17,train/sing/01 - Antikultur_17.wav,1,train
1377,01 - Antikultur_18,train/nosing/01 - Antikultur_18.wav,0,train
1378,01 - Antikultur_19,train/sing/01 - Antikultur_19.wav,1,train
1379,01 - Antikultur_20,train/nosing/01 - Antikultur_20.wav,0,train
1380,01 - Antikultur_21,train/sing/01 - Antikultur_21.wav,1,train
1381,01 - Antikultur_22,train/nosing/01 - Antikultur_22.wav,0,train
1382,01 - Antikultur_23,train/sing/01 - Antikultur_23.wav,1,train
1383,01 - Antikultur_24,train/nosing/01 - Antikultur_24.wav,0,train
1384,01 - Antikultur_25,train/sing/01 - Antikultur_25.wav,1,train
1385,01 - Antikultur_26,train/nosing/01 - Antikultur_26.wav,0,train
1386,01 - Annie_0,train/nosing/01 - Annie_0.wav,0,train
1387,01 - Annie_1,train/sing/01 - Annie_1.wav,1,train
1388,01 - Annie_2,train/nosing/01 - Annie_2.wav,0,train
1389,01 - Annie_3,train/sing/01 - Annie_3.wav,1,train
1390,01 - Annie_4,train/nosing/01 - Annie_4.wav,0,train
1391,01 - Annie_5,train/sing/01 - Annie_5.wav,1,train
1392,01 - Annie_6,train/nosing/01 - Annie_6.wav,0,train
1393,01 - Annie_7,train/sing/01 - Annie_7.wav,1,train
1394,01 - Annie_8,train/nosing/01 - Annie_8.wav,0,train
1395,01 - Annie_9,train/sing/01 - Annie_9.wav,1,train
1396,01 - Annie_10,train/nosing/01 - Annie_10.wav,0,train
1397,01 - Annie_11,train/sing/01 - Annie_11.wav,1,train
1398,01 - Annie_12,train/nosing/01 - Annie_12.wav,0,train
1399,01 - Annie_13,train/sing/01 - Annie_13.wav,1,train
1400,01 - Annie_14,train/nosing/01 - Annie_14.wav,0,train
1401,01 - Annie_15,train/sing/01 - Annie_15.wav,1,train
1402,01 - Annie_16,train/nosing/01 - Annie_16.wav,0,train
1403,01 - Annie_17,train/sing/01 - Annie_17.wav,1,train
1404,01 - Annie_18,train/nosing/01 - Annie_18.wav,0,train
1405,01 - Annie_19,train/sing/01 - Annie_19.wav,1,train
1406,01 - Annie_20,train/nosing/01 - Annie_20.wav,0,train
1407,01 - Annie_21,train/sing/01 - Annie_21.wav,1,train
1408,01 - Annie_22,train/nosing/01 - Annie_22.wav,0,train
1409,01 - Annie_23,train/sing/01 - Annie_23.wav,1,train
1410,01 - Annie_24,train/nosing/01 - Annie_24.wav,0,train
1411,01 - Annie_25,train/sing/01 - Annie_25.wav,1,train
1412,01 - Annie_26,train/nosing/01 - Annie_26.wav,0,train
1413,01 - Annie_27,train/sing/01 - Annie_27.wav,1,train
1414,01 - Annie_28,train/nosing/01 - Annie_28.wav,0,train
1415,01 - Annie_29,train/sing/01 - Annie_29.wav,1,train
1416,01 - Annie_30,train/nosing/01 - Annie_30.wav,0,train
1417,01 - Annie_31,train/sing/01 - Annie_31.wav,1,train
1418,01 - Annie_32,train/nosing/01 - Annie_32.wav,0,train
1419,01 - Annie_33,train/sing/01 - Annie_33.wav,1,train
1420,01 - Annie_34,train/nosing/01 - Annie_34.wav,0,train
1421,01 - Annie_35,train/sing/01 - Annie_35.wav,1,train
1422,01 - Annie_36,train/nosing/01 - Annie_36.wav,0,train
1423,01 - Annie_37,train/sing/01 - Annie_37.wav,1,train
1424,01 - Annie_38,train/nosing/01 - Annie_38.wav,0,train
1425,01 - Annie_39,train/sing/01 - Annie_39.wav,1,train
1426,01 - Annie_40,train/nosing/01 - Annie_40.wav,0,train
1427,01 - Annie_41,train/sing/01 - Annie_41.wav,1,train
1428,01 - Annie_42,train/nosing/01 - Annie_42.wav,0,train
1429,01 - Annie_43,train/sing/01 - Annie_43.wav,1,train
1430,01 - Annie_44,train/nosing/01 - Annie_44.wav,0,train
1431,01 - Annie_45,train/sing/01 - Annie_45.wav,1,train
1432,01 - Annie_46,train/nosing/01 - Annie_46.wav,0,train
1433,01 - Annie_47,train/sing/01 - Annie_47.wav,1,train
1434,01 - Annie_48,train/nosing/01 - Annie_48.wav,0,train
1435,01 - Annie_49,train/sing/01 - Annie_49.wav,1,train
1436,01 - Annie_50,train/nosing/01 - Annie_50.wav,0,train
1437,01 - Annie_51,train/sing/01 - Annie_51.wav,1,train
1438,01 - Annie_52,train/nosing/01 - Annie_52.wav,0,train
1439,01 - Annie_53,train/sing/01 - Annie_53.wav,1,train
1440,01 - Annie_54,train/nosing/01 - Annie_54.wav,0,train
1441,01 - Annie_55,train/sing/01 - Annie_55.wav,1,train
1442,01 - Annie_56,train/nosing/01 - Annie_56.wav,0,train
1443,01 - Annie_57,train/sing/01 - Annie_57.wav,1,train
1444,01 - Annie_58,train/nosing/01 - Annie_58.wav,0,train
1445,01 - Annie_59,train/sing/01 - Annie_59.wav,1,train
1446,01 - Annie_60,train/nosing/01 - Annie_60.wav,0,train
1447,01 - Annie_61,train/sing/01 - Annie_61.wav,1,train
1448,01 - Annie_62,train/nosing/01 - Annie_62.wav,0,train
1449,01 - Annie_63,train/sing/01 - Annie_63.wav,1,train
1450,01 - Annie_64,train/nosing/01 - Annie_64.wav,0,train
1451,01 - Annie_65,train/sing/01 - Annie_65.wav,1,train
1452,01 - Annie_66,train/nosing/01 - Annie_66.wav,0,train
1453,01 - Annie_67,train/sing/01 - Annie_67.wav,1,train
1454,01 - Annie_68,train/nosing/01 - Annie_68.wav,0,train
1455,01 - Annie_69,train/sing/01 - Annie_69.wav,1,train
1456,01 - Annie_70,train/nosing/01 - Annie_70.wav,0,train
1457,01 - Annie_71,train/sing/01 - Annie_71.wav,1,train
1458,01 - Annie_72,train/nosing/01 - Annie_72.wav,0,train
1459,03 - Modern Life_0,train/nosing/03 - Modern Life_0.wav,0,train
1460,03 - Modern Life_1,train/sing/03 - Modern Life_1.wav,1,train
1461,03 - Modern Life_2,train/nosing/03 - Modern Life_2.wav,0,train
1462,03 - Modern Life_3,train/sing/03 - Modern Life_3.wav,1,train
1463,03 - Modern Life_4,train/nosing/03 - Modern Life_4.wav,0,train
1464,03 - Modern Life_5,train/sing/03 - Modern Life_5.wav,1,train
1465,03 - Modern Life_6,train/nosing/03 - Modern Life_6.wav,0,train
1466,03 - Modern Life_7,train/sing/03 - Modern Life_7.wav,1,train
1467,03 - Modern Life_8,train/nosing/03 - Modern Life_8.wav,0,train
1468,03 - Modern Life_9,train/sing/03 - Modern Life_9.wav,1,train
1469,03 - Modern Life_10,train/nosing/03 - Modern Life_10.wav,0,train
1470,03 - Modern Life_11,train/sing/03 - Modern Life_11.wav,1,train
1471,03 - Modern Life_12,train/nosing/03 - Modern Life_12.wav,0,train
1472,03 - Modern Life_13,train/sing/03 - Modern Life_13.wav,1,train
1473,03 - Modern Life_14,train/nosing/03 - Modern Life_14.wav,0,train
1474,03 - Modern Life_15,train/sing/03 - Modern Life_15.wav,1,train
1475,03 - Modern Life_16,train/nosing/03 - Modern Life_16.wav,0,train
1476,03 - Modern Life_17,train/sing/03 - Modern Life_17.wav,1,train
1477,03 - Modern Life_18,train/nosing/03 - Modern Life_18.wav,0,train
1478,03 - Modern Life_19,train/sing/03 - Modern Life_19.wav,1,train
1479,03 - Modern Life_20,train/nosing/03 - Modern Life_20.wav,0,train
1480,03 - Modern Life_21,train/sing/03 - Modern Life_21.wav,1,train
1481,03 - Modern Life_22,train/nosing/03 - Modern Life_22.wav,0,train
1482,03 - Modern Life_23,train/sing/03 - Modern Life_23.wav,1,train
1483,03 - Modern Life_24,train/nosing/03 - Modern Life_24.wav,0,train
1484,03 - Modern Life_25,train/sing/03 - Modern Life_25.wav,1,train
1485,03 - Modern Life_26,train/nosing/03 - Modern Life_26.wav,0,train
1486,03 - Modern Life_27,train/sing/03 - Modern Life_27.wav,1,train
1487,03 - Modern Life_28,train/nosing/03 - Modern Life_28.wav,0,train
1488,03 - Modern Life_29,train/sing/03 - Modern Life_29.wav,1,train
1489,03 - Modern Life_30,train/nosing/03 - Modern Life_30.wav,0,train
1490,03 - Modern Life_31,train/sing/03 - Modern Life_31.wav,1,train
1491,03 - Modern Life_32,train/nosing/03 - Modern Life_32.wav,0,train
1492,03 - Everything_0,train/nosing/03 - Everything_0.wav,0,train
1493,03 - Everything_1,train/sing/03 - Everything_1.wav,1,train
1494,03 - Everything_2,train/nosing/03 - Everything_2.wav,0,train
1495,03 - Everything_3,train/sing/03 - Everything_3.wav,1,train
1496,03 - Everything_4,train/nosing/03 - Everything_4.wav,0,train
1497,03 - Everything_5,train/sing/03 - Everything_5.wav,1,train
1498,03 - Everything_6,train/nosing/03 - Everything_6.wav,0,train
1499,03 - Everything_7,train/sing/03 - Everything_7.wav,1,train
1500,03 - Everything_8,train/nosing/03 - Everything_8.wav,0,train
1501,03 - Everything_9,train/sing/03 - Everything_9.wav,1,train
1502,03 - Everything_10,train/nosing/03 - Everything_10.wav,0,train
1503,03 - Everything_11,train/sing/03 - Everything_11.wav,1,train
1504,03 - Everything_12,train/nosing/03 - Everything_12.wav,0,train
1505,03 - Everything_13,train/sing/03 - Everything_13.wav,1,train
1506,03 - Everything_14,train/nosing/03 - Everything_14.wav,0,train
1507,03 - Everything_15,train/sing/03 - Everything_15.wav,1,train
1508,03 - Everything_16,train/nosing/03 - Everything_16.wav,0,train
1509,03 - Everything_17,train/sing/03 - Everything_17.wav,1,train
1510,03 - Everything_18,train/nosing/03 - Everything_18.wav,0,train
1511,03 - Everything_19,train/sing/03 - Everything_19.wav,1,train
1512,03 - Everything_20,train/nosing/03 - Everything_20.wav,0,train
1513,03 - Everything_21,train/sing/03 - Everything_21.wav,1,train
1514,03 - Everything_22,train/nosing/03 - Everything_22.wav,0,train
1515,03 - Everything_23,train/sing/03 - Everything_23.wav,1,train
1516,03 - Everything_24,train/nosing/03 - Everything_24.wav,0,train
1517,03 - Everything_25,train/sing/03 - Everything_25.wav,1,train
1518,03 - Everything_26,train/nosing/03 - Everything_26.wav,0,train
1519,03 - Everything_27,train/sing/03 - Everything_27.wav,1,train
1520,03 - Everything_28,train/nosing/03 - Everything_28.wav,0,train
1521,03 - Everything_29,train/sing/03 - Everything_29.wav,1,train
1522,03 - Everything_30,train/nosing/03 - Everything_30.wav,0,train
1523,03 - Everything_31,train/sing/03 - Everything_31.wav,1,train
1524,03 - Everything_32,train/nosing/03 - Everything_32.wav,0,train
1525,03 - Everything_33,train/sing/03 - Everything_33.wav,1,train
1526,03 - Everything_34,train/nosing/03 - Everything_34.wav,0,train
1527,03 - Everything_35,train/sing/03 - Everything_35.wav,1,train
1528,03 - Everything_36,train/nosing/03 - Everything_36.wav,0,train
1529,03 - Everything_37,train/sing/03 - Everything_37.wav,1,train
1530,03 - Everything_38,train/nosing/03 - Everything_38.wav,0,train
1531,03 - Each tear_0,train/nosing/03 - Each tear_0.wav,0,train
1532,03 - Each tear_1,train/sing/03 - Each tear_1.wav,1,train
1533,03 - Each tear_2,train/nosing/03 - Each tear_2.wav,0,train
1534,03 - Each tear_3,train/sing/03 - Each tear_3.wav,1,train
1535,03 - Each tear_4,train/nosing/03 - Each tear_4.wav,0,train
1536,03 - Each tear_5,train/sing/03 - Each tear_5.wav,1,train
1537,03 - Each tear_6,train/nosing/03 - Each tear_6.wav,0,train
1538,03 - Each tear_7,train/sing/03 - Each tear_7.wav,1,train
1539,03 - Each tear_8,train/nosing/03 - Each tear_8.wav,0,train
1540,03 - Each tear_9,train/sing/03 - Each tear_9.wav,1,train
1541,03 - Each tear_10,train/nosing/03 - Each tear_10.wav,0,train
1542,03 - Each tear_11,train/sing/03 - Each tear_11.wav,1,train
1543,03 - Each tear_12,train/nosing/03 - Each tear_12.wav,0,train
1544,03 - Each tear_13,train/sing/03 - Each tear_13.wav,1,train
1545,03 - Each tear_14,train/nosing/03 - Each tear_14.wav,0,train
1546,03 - Each tear_15,train/sing/03 - Each tear_15.wav,1,train
1547,03 - Each tear_16,train/nosing/03 - Each tear_16.wav,0,train
1548,03 - Each tear_17,train/sing/03 - Each tear_17.wav,1,train
1549,03 - Each tear_18,train/nosing/03 - Each tear_18.wav,0,train
1550,02 - You should have been there_0,train/nosing/02 - You should have been there_0.wav,0,train
1551,02 - You should have been there_1,train/sing/02 - You should have been there_1.wav,1,train
1552,02 - You should have been there_2,train/nosing/02 - You should have been there_2.wav,0,train
1553,02 - You should have been there_3,train/sing/02 - You should have been there_3.wav,1,train
1554,02 - You should have been there_4,train/nosing/02 - You should have been there_4.wav,0,train
1555,02 - You should have been there_5,train/sing/02 - You should have been there_5.wav,1,train
1556,02 - You should have been there_6,train/nosing/02 - You should have been there_6.wav,0,train
1557,02 - You should have been there_7,train/sing/02 - You should have been there_7.wav,1,train
1558,02 - You should have been there_8,train/nosing/02 - You should have been there_8.wav,0,train
1559,02 - You should have been there_9,train/sing/02 - You should have been there_9.wav,1,train
1560,02 - You should have been there_10,train/nosing/02 - You should have been there_10.wav,0,train
1561,02 - You should have been there_11,train/sing/02 - You should have been there_11.wav,1,train
1562,02 - You should have been there_12,train/nosing/02 - You should have been there_12.wav,0,train
1563,02 - You should have been there_13,train/sing/02 - You should have been there_13.wav,1,train
1564,02 - You should have been there_14,train/nosing/02 - You should have been there_14.wav,0,train
1565,02 - You should have been there_15,train/sing/02 - You should have been there_15.wav,1,train
1566,02 - You should have been there_16,train/nosing/02 - You should have been there_16.wav,0,train
1567,02 - You should have been there_17,train/sing/02 - You should have been there_17.wav,1,train
1568,02 - You should have been there_18,train/nosing/02 - You should have been there_18.wav,0,train
1569,02 - You should have been there_19,train/sing/02 - You should have been there_19.wav,1,train
